player_id,player_url,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G_plus_A,G_minusPK,PK,PKatt,CrdY,CrdR,Gls_per90,Ast_per90,G_plus_A_per90,G_minus_PK_per90,G_plus_A_minus_PK_per90,Matches
4118ae70,https://fbref.com/en/players/4118ae70/Jackie-Acevedo,Jackie Acevedo,mx MEX,FW,Thorns,27,1987,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
baf27d3e,https://fbref.com/en/players/baf27d3e/Danesha-Adams,Danesha Adams,us USA,"FW,MF",Spirit,27,1986,13,9,802,8.9,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
f53926c0,https://fbref.com/en/players/f53926c0/Adriana,Adriana,es ESP,FW,WNY Flash,27,1986,19,12,"1,195",13.3,3,4,7,3,0,0,0,0,0.23,0.3,0.53,0.23,0.53,Matches
69604d56,https://fbref.com/en/players/69604d56/Teigen-Allen,Teigen Allen,au AUS,DF,WNY Flash,19,1994,4,2,258,2.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
01e2b3bf,https://fbref.com/en/players/01e2b3bf/Jordan-Angeli,Jordan Angeli,us USA,"DF,FW",Spirit,27,1986,10,2,235,2.6,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
332428f1,https://fbref.com/en/players/332428f1/Nadine-Angerer,Nadine Angerer,de GER,GK,Thorns,35,1978,22,22,"1,917",21.3,,,,,0,0,,,,,,,,Matches
7af4865a,https://fbref.com/en/players/7af4865a/Leigh-Ann-Brown,Leigh Ann Brown,us USA,"DF,MF",Kansas City,27,1986,23,23,"2,012",22.4,0,2,2,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
be56870b,https://fbref.com/en/players/be56870b/Jazmyne-Avant,Jazmyne Avant,us USA,DF,Boston Breakers,24,1990,12,9,778,8.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
e4f80789,https://fbref.com/en/players/e4f80789/Yael-Averbuch,Yael Averbuch,us USA,"DF,MF",Spirit,27,1986,22,17,"1,562",17.4,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matches
89b86077,https://fbref.com/en/players/89b86077/Amy-Barczuk,Amy Barczuk,us USA,DF,WNY Flash,23,1990,19,9,886,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
380c9205,https://fbref.com/en/players/380c9205/Lauren-Barnes,Lauren Barnes,us USA,DF,Reign,24,1989,23,22,"1,898",21.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
ad0f455b,https://fbref.com/en/players/ad0f455b/Nicole-Barnhart,Nicole Barnhart,us USA,GK,Kansas City,32,1981,22,22,"1,935",21.5,,,,,0,0,,,,,,,,Matches
7ceb6ba7,https://fbref.com/en/players/7ceb6ba7/Sonia-Bermudez,Sonia Bermúdez,es ESP,FW,WNY Flash,29,1984,21,9,837,9.3,4,1,5,4,0,0,2,0,0.43,0.11,0.54,0.43,0.54,Matches
9e11e21d,https://fbref.com/en/players/9e11e21d/Michelle-Betos,Michelle Betos,us USA,GK,Thorns,25,1988,3,2,243,2.7,,,,,0,0,,,,,,,,Matches
81330e2a,https://fbref.com/en/players/81330e2a/Brittany-Bock,Brittany Bock,us USA,"DF,MF",Dash,26,1987,1,1,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
56a990cb,https://fbref.com/en/players/56a990cb/Liz-Bogus,Liz Bogus,us USA,"FW,MF",Kansas City,29,1984,13,8,598,6.6,1,2,3,1,0,0,0,0,0.15,0.3,0.45,0.15,0.45,Matches
651a7715,https://fbref.com/en/players/651a7715/Veronica-Boquete,Verónica Boquete,es ESP,"FW,MF",Thorns,26,1987,15,15,"1,335",14.8,4,6,10,3,1,1,0,0,0.27,0.4,0.67,0.2,0.61,Matches
1ed0b2c4,https://fbref.com/en/players/1ed0b2c4/Shannon-Boxx,Shannon Boxx,us USA,MF,Red Stars,36,1977,5,4,245,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
75a86f62,https://fbref.com/en/players/75a86f62/Megan-Brigman,Megan Brigman,us USA,DF,Reign,23,1990,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
49041d94,https://fbref.com/en/players/49041d94/Hayley-Brock,Hayley Brock,us USA,FW,Red Stars,21,1992,8,3,238,2.6,1,1,2,1,0,0,0,0,0.38,0.38,0.76,0.38,0.76,Matches
f9f76078,https://fbref.com/en/players/f9f76078/Amber-Brooks,Amber Brooks,us USA,"DF,MF",Thorns,23,1991,20,19,"1,598",17.8,1,2,3,1,0,0,4,0,0.06,0.11,0.17,0.06,0.17,Matches
6901b9c4,https://fbref.com/en/players/6901b9c4/Jen-Buczkowski,Jen Buczkowski,us USA,"DF,MF",Kansas City,28,1985,24,24,"2,087",23.2,1,3,4,1,0,0,2,0,0.04,0.13,0.17,0.04,0.17,Matches
a91d9194,https://fbref.com/en/players/a91d9194/Mariah-Bullock,Mariah Bullock,ws SAM,"DF,MF",Reign,22,1991,15,6,588,6.5,0,1,1,0,0,0,2,0,0,0.15,0.15,0,0.15,Matches
0f55e5ea,https://fbref.com/en/players/0f55e5ea/Nina-Burger,Nina Burger,at AUT,FW,Dash,26,1987,17,15,978,10.9,4,1,5,4,0,0,1,0,0.37,0.09,0.46,0.37,0.46,Matches
307d07db,https://fbref.com/en/players/307d07db/Zakiya-Bywaters,Zakiya Bywaters,us USA,FW,Red Stars,22,1991,19,10,"1,086",12.1,2,0,2,2,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
a2fb3efa,https://fbref.com/en/players/a2fb3efa/Brittany-Cameron,Brittany Cameron,us USA,GK,Sky Blue FC,27,1986,7,7,630,7,,,,,0,0,,,,,,,,Matches
9ef5bf48,https://fbref.com/en/players/9ef5bf48/Steph-Catley,Steph Catley,au AUS,"DF,MF",Thorns,20,1994,14,13,"1,141",12.7,0,5,5,0,0,0,0,0,0,0.39,0.39,0,0.39,Matches
c7541aff,https://fbref.com/en/players/c7541aff/Lori-Chalupny,Lori Chalupny,us USA,MF,Red Stars,30,1984,23,22,"2,003",22.3,5,0,5,5,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
88032c64,https://fbref.com/en/players/88032c64/Stephanie-Cox,Stephanie Cox,us USA,DF,Reign,27,1986,21,20,"1,776",19.7,0,1,1,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
accb23bb,https://fbref.com/en/players/accb23bb/Niki-Cross,Niki Cross,us USA,DF,Spirit,28,1985,10,8,740,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
ab563bd2,https://fbref.com/en/players/ab563bd2/Renae-Cuellar,Renae Cuéllar,mx MEX,FW,Spirit,23,1990,10,4,408,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
3b10df9c,https://fbref.com/en/players/3b10df9c/Lindsi-Cutshall,Lindsi Cutshall,us USA,DF,Sky Blue FC,23,1990,14,11,943,10.5,3,0,3,3,0,0,0,0,0.29,0,0.29,0.29,0.29,Matches
960da7a8,https://fbref.com/en/players/960da7a8/Bianca-DAgostino,Bianca D'Agostino,us USA,MF,Boston Breakers,25,1989,16,6,679,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
d4247181,https://fbref.com/en/players/d4247181/Kiersten-Dallstream,Kiersten Dallstream,us USA,"DF,FW",Reign,25,1988,15,8,768,8.5,0,1,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches
88fb9f93,https://fbref.com/en/players/88fb9f93/Lisa-De-Vanna,Lisa De Vanna,au AUS,FW,Boston Breakers,29,1984,6,5,448,5,0,1,1,0,0,0,0,1,0,0.2,0.2,0,0.2,Matches
88fb9f93,https://fbref.com/en/players/88fb9f93/Lisa-De-Vanna,Lisa De Vanna,au AUS,FW,Spirit,29,1984,11,9,794,8.8,1,4,5,1,0,0,1,0,0.11,0.45,0.57,0.11,0.57,Matches
749960ec,https://fbref.com/en/players/749960ec/Kim-DeCesare,Kim DeCesare,us USA,"FW,MF",Boston Breakers,22,1991,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
e666d0dd,https://fbref.com/en/players/e666d0dd/Kate-Deines,Kate Deines,us USA,"DF,MF",Reign,24,1989,18,9,859,9.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
e940a089,https://fbref.com/en/players/e940a089/Vanessa-DiBernardo,Vanessa DiBernardo,us USA,MF,Red Stars,21,1992,23,19,"1,782",19.8,1,3,4,0,1,2,0,0,0.05,0.15,0.2,0,0.15,Matches
10a9ec88,https://fbref.com/en/players/10a9ec88/Marissa-Diggs,Marissa Diggs,us USA,DF,Dash,21,1992,13,11,"1,080",12,1,1,2,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17,Matches
aa034b92,https://fbref.com/en/players/aa034b92/Molly-Dreska,Molly Dreska,us USA,MF,Kansas City,25,1988,1,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
a20c6459,https://fbref.com/en/players/a20c6459/Crystal-Dunn,Crystal Dunn,us USA,"DF,MF",Spirit,21,1992,21,18,"1,488",16.5,0,3,3,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
1e3c5371,https://fbref.com/en/players/1e3c5371/Kristen-Edmonds,Kristen Edmonds,us USA,"DF,MF",WNY Flash,26,1987,22,19,"1,739",19.3,0,1,1,,,,1,0,0,0.05,0.05,,,Matches
4e99492b,https://fbref.com/en/players/4e99492b/Becky-Edwards,Becky Edwards,us USA,"DF,MF",Dash,25,1988,23,23,"2,070",23,0,2,2,0,0,1,3,0,0,0.09,0.09,0,0.09,Matches
6e9716f6,https://fbref.com/en/players/6e9716f6/Emily-van-Egmond,Emily van Egmond,au AUS,MF,Red Stars,20,1993,10,6,633,7,2,2,4,1,1,1,1,0,0.28,0.28,0.57,0.14,0.43,Matches
5409334c,https://fbref.com/en/players/5409334c/Lindsay-Elston,Lindsay Elston,us USA,"FW,MF",Dash,21,1992,5,1,206,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
c984f467,https://fbref.com/en/players/c984f467/Whitney-Engen,Whitney Engen,us USA,DF,Dash,26,1987,11,11,978,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
c34e49ab,https://fbref.com/en/players/c34e49ab/Abby-Erceg,Abby Erceg,nz NZL,"DF,FW",Red Stars,24,1989,11,11,990,11,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
e8079363,https://fbref.com/en/players/e8079363/Julie-Ertz,Julie Ertz,us USA,"DF,MF",Red Stars,21,1992,21,21,"1,890",21,2,2,4,1,1,1,4,0,0.1,0.1,0.19,0.05,0.14,Matches
c6a67ef1,https://fbref.com/en/players/c6a67ef1/Maddy-Evans,Maddy Evans,us USA,"DF,MF",Boston Breakers,22,1991,17,8,730,8.1,0,3,3,0,0,0,1,1,0,0.37,0.37,0,0.37,Matches
5150af4f,https://fbref.com/en/players/5150af4f/Nkem-Ezurike,Nkem Ezurike,ca CAN,FW,Boston Breakers,21,1992,11,6,503,5.6,2,0,2,2,0,0,0,0,0.36,0,0.36,0.36,0.36,Matches
34e16d35,https://fbref.com/en/players/34e16d35/Sinead-Farrelly,Sinead Farrelly,ie IRL,MF,Thorns,24,1989,17,16,"1,303",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
ba51312d,https://fbref.com/en/players/ba51312d/Jonelle-Filigno,Jonelle Filigno,ca CAN,"FW,MF",Sky Blue FC,23,1990,17,6,697,7.7,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
11cfa9d6,https://fbref.com/en/players/11cfa9d6/Jess-Fishlock,Jess Fishlock,wls WAL,MF,Reign,27,1987,22,22,"1,976",22,4,8,12,4,0,0,4,0,0.18,0.36,0.55,0.18,0.55,Matches
1a89c2bd,https://fbref.com/en/players/1a89c2bd/Kendall-Fletcher,Kendall Fletcher,us USA,"DF,MF",Reign,29,1984,23,22,"1,917",21.3,2,1,3,2,0,0,0,0,0.09,0.05,0.14,0.09,0.14,Matches
019544ff,https://fbref.com/en/players/019544ff/Caitlin-Foord,Caitlin Foord,au AUS,"DF,FW",Sky Blue FC,19,1994,21,20,"1,825",20.3,0,2,2,0,0,0,4,0,0,0.1,0.1,0,0.1,Matches
911af3bb,https://fbref.com/en/players/911af3bb/Danielle-Foxhoven,Danielle Foxhoven,us USA,"FW,MF",Reign,24,1989,12,3,340,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
5c9f4456,https://fbref.com/en/players/5c9f4456/Katy-Freels,Katy Freels,us USA,MF,Sky Blue FC,23,1990,23,23,"2,021",22.5,5,4,9,4,1,2,2,0,0.22,0.18,0.4,0.18,0.36,Matches
f8e35f83,https://fbref.com/en/players/f8e35f83/Kerstin-Garefrekes,Kerstin Garefrekes,de GER,"FW,MF",Spirit,34,1979,10,6,591,6.6,1,0,1,1,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
69ab5b93,https://fbref.com/en/players/69ab5b93/Robyn-Gayle,Robyn Gayle,ca CAN,DF,Spirit,28,1985,16,13,"1,143",12.7,2,1,3,2,0,0,4,0,0.16,0.08,0.24,0.16,0.24,Matches
a428e3df,https://fbref.com/en/players/a428e3df/Missy-Geha,Missy Geha,us USA,MF,Kansas City,26,1987,1,0,21,0.2,0,0,0,,,,0,0,0,0,0,,,Matches
473ec793,https://fbref.com/en/players/473ec793/CoCo-Goodson,CoCo Goodson,us USA,DF,Sky Blue FC,23,1990,21,18,"1,652",18.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
9290a41c,https://fbref.com/en/players/9290a41c/Katrina-Gorry,Katrina Gorry,au AUS,MF,Kansas City,21,1992,9,3,376,4.2,1,0,1,1,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
0106bdaa,https://fbref.com/en/players/0106bdaa/Ashley-Grove,Ashley Grove,us USA,MF,Boston Breakers,23,1990,9,7,586,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
04f6fcee,https://fbref.com/en/players/04f6fcee/Sarah-Hagen,Sarah Hagen,us USA,FW,Kansas City,24,1989,9,7,529,5.9,4,1,5,4,0,0,1,0,0.68,0.17,0.85,0.68,0.85,Matches
42ecf0e8,https://fbref.com/en/players/42ecf0e8/DiDi-Haracic,DiDi Haracic,ba BIH,GK,WNY Flash,21,1992,1,1,90,1,,,,,0,0,,,,,,,,Matches
4c7ad183,https://fbref.com/en/players/4c7ad183/Ashlyn-Harris,Ashlyn Harris,us USA,GK,Spirit,28,1985,19,19,"1,710",19,,,,,0,0,,,,,,,,Matches
a031e21e,https://fbref.com/en/players/a031e21e/Maya-Hayes,Maya Hayes,us USA,FW,Sky Blue FC,21,1992,23,13,"1,146",12.7,1,1,2,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches
59ef6268,https://fbref.com/en/players/59ef6268/Tobin-Heath,Tobin Heath,us USA,"FW,MF",Thorns,25,1988,5,5,401,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
8ca4e93b,https://fbref.com/en/players/8ca4e93b/Holly-Hein,Holly Hein,us USA,"DF,MF",Dash,22,1991,8,7,657,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
fa6c11a1,https://fbref.com/en/players/fa6c11a1/Taryn-Hemmings,Taryn Hemmings,us USA,"DF,FW",Red Stars,27,1986,15,9,893,9.9,0,2,2,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches
bf412415,https://fbref.com/en/players/bf412415/Melissa-Henderson,Melissa Henderson,us USA,"FW,MF",Kansas City,24,1989,5,3,185,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
bf412415,https://fbref.com/en/players/bf412415/Melissa-Henderson,Melissa Henderson,us USA,"FW,MF",Dash,24,1989,9,8,629,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
533aa7b5,https://fbref.com/en/players/533aa7b5/Bianca-Henninger,Bianca Henninger,mx MEX,GK,Dash,23,1990,5,5,405,4.5,,,,,0,0,,,,,,,,Matches
987fd7be,https://fbref.com/en/players/987fd7be/Lauren-Holiday,Lauren Holiday,us USA,"FW,MF",Kansas City,26,1987,21,21,"1,766",19.6,8,7,15,4,4,5,0,0,0.41,0.36,0.76,0.2,0.56,Matches
fe48520d,https://fbref.com/en/players/fe48520d/Jen-Hoy,Jen Hoy,us USA,"FW,MF",Red Stars,23,1991,21,16,"1,354",15,4,3,7,4,0,0,2,0,0.27,0.2,0.47,0.27,0.47,Matches
5a38348e,https://fbref.com/en/players/5a38348e/Sarah-Huffman,Sarah Huffman,us USA,MF,Thorns,29,1984,22,9,962,10.7,1,1,2,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,Matches
3b1156ac,https://fbref.com/en/players/3b1156ac/Tori-Huster,Tori Huster,us USA,"DF,MF",Spirit,24,1989,22,22,"1,980",22,1,1,2,1,0,0,0,0,0.05,0.05,0.09,0.05,0.09,Matches
bac69c3a,https://fbref.com/en/players/bac69c3a/Jordan-Jackson,Jordan Jackson,us USA,MF,Dash,23,1990,20,13,"1,206",13.4,2,1,3,2,0,0,0,0,0.15,0.07,0.22,0.15,0.22,Matches
f212101a,https://fbref.com/en/players/f212101a/Kendall-Johnson,Kendall Johnson,us USA,"DF,MF",Sky Blue FC,22,1991,15,12,"1,123",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
c130f258,https://fbref.com/en/players/c130f258/Samantha-Johnson,Samantha Johnson,us USA,"DF,MF",Red Stars,22,1991,12,11,956,10.6,0,1,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
2513a812,https://fbref.com/en/players/2513a812/Chantel-Jones,Chantel Jones,us USA,GK,Spirit,25,1988,5,5,450,5,,,,,0,0,,,,,,,,Matches
ace24053,https://fbref.com/en/players/ace24053/Courtney-Jones,Courtney Jones,us USA,"DF,FW",Boston Breakers,23,1990,18,13,"1,296",14.4,3,1,4,3,0,0,6,0,0.21,0.07,0.28,0.21,0.28,Matches
a87b91af,https://fbref.com/en/players/a87b91af/Kassey-Kallman,Kassey Kallman,us USA,DF,Kansas City,21,1992,18,18,"1,479",16.4,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
05e20bac,https://fbref.com/en/players/05e20bac/Nahomi-Kawasumi,Nahomi Kawasumi,jp JPN,"FW,MF",Reign,28,1985,20,17,"1,531",17,9,5,14,9,0,0,0,0,0.53,0.29,0.82,0.53,0.82,Matches
9100714e,https://fbref.com/en/players/9100714e/Sara-Keane,Sara Keane,us USA,GK,Kansas City,21,1992,2,2,180,2,,,,,0,0,,,,,,,,Matches
67fd041f,https://fbref.com/en/players/67fd041f/Angie-Kerr,Angie Kerr,us USA,"FW,MF",Thorns,28,1985,14,8,676,7.5,0,3,3,0,0,0,0,0,0,0.4,0.4,0,0.4,Matches
6a435e8d,https://fbref.com/en/players/6a435e8d/Sam-Kerr,Sam Kerr,au AUS,"FW,MF",WNY Flash,20,1993,20,20,"1,660",18.4,9,4,13,9,0,0,1,0,0.49,0.22,0.7,0.49,0.7,Matches
bbdfb007,https://fbref.com/en/players/bbdfb007/Emma-Kete,Emma Kete,nz NZL,FW,WNY Flash,26,1987,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
e13e096b,https://fbref.com/en/players/e13e096b/Julie-King,Julie King,us USA,DF,Boston Breakers,24,1989,17,17,"1,530",17,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matches
5a45589d,https://fbref.com/en/players/5a45589d/Nanase-Kiryu,Nanase Kiryū,jp JPN,FW,Sky Blue FC,24,1989,16,12,909,10.1,0,1,1,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches
22a2b293,https://fbref.com/en/players/22a2b293/Meghan-Klingenberg,Meghan Klingenberg,us USA,"DF,MF",Dash,25,1988,7,7,607,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
8f93035b,https://fbref.com/en/players/8f93035b/Brittany-Kolmel,Brittany Kolmel,us USA,DF,WNY Flash,26,1987,24,24,"2,160",24,2,1,3,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,Matches
85a11d14,https://fbref.com/en/players/85a11d14/Haley-Kopmeyer,Haley Kopmeyer,us USA,GK,Reign,23,1990,4,4,360,4,,,,,0,0,,,,,,,,Matches
21922d46,https://fbref.com/en/players/21922d46/Ali-Krieger,Ali Krieger,us USA,"DF,MF",Spirit,29,1984,22,22,"1,935",21.5,1,0,1,1,0,0,1,0,0.05,0,0.05,0.05,0.05,Matches
7d0d9b4e,https://fbref.com/en/players/7d0d9b4e/Kaylyn-Kyle,Kaylyn Kyle,ca CAN,MF,Boston Breakers,25,1988,2,2,155,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7d0d9b4e,https://fbref.com/en/players/7d0d9b4e/Kaylyn-Kyle,Kaylyn Kyle,ca CAN,MF,Dash,25,1988,19,18,"1,626",18.1,0,2,2,0,0,1,2,0,0,0.11,0.11,0,0.11,Matches
e588c6c3,https://fbref.com/en/players/e588c6c3/Mandy-Laddish,Mandy Laddish,us USA,MF,Kansas City,21,1992,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
d3ce5b67,https://fbref.com/en/players/d3ce5b67/Karina-LeBlanc,Karina LeBlanc,ca CAN,GK,Red Stars,33,1980,21,21,"1,890",21,,,,,0,0,,,,,,,,Matches
15c7bfb7,https://fbref.com/en/players/15c7bfb7/Adriana-Leon,Adriana Leon,ca CAN,"FW,MF",Red Stars,21,1992,20,15,"1,173",13,1,3,4,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31,Matches
77989176,https://fbref.com/en/players/77989176/Amy-LePeilbet,Amy LePeilbet,us USA,DF,Kansas City,31,1982,11,4,512,5.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
7d7d1c00,https://fbref.com/en/players/7d7d1c00/Sydney-Leroux,Sydney Leroux,us USA,"FW,MF",Reign,23,1990,22,21,"1,873",20.8,5,0,5,5,0,0,2,0,0.24,0,0.24,0.24,0.24,Matches
